sales_volume,temperature,region,product_type,date,regression_target,classification_target,time_series_target
62.74,-8.8,East,Groceries,2023-01-13 05:00:00,253.04565076332887,High,146.0265824856142
55.36,27.1,North,Electronics,2023-01-13 06:00:00,258.98279532096353,Low,153.84350679128522
39.61,-1.0,West,Clothing,2023-01-13 07:00:00,235.21326896168767,Medium,143.08336723712566
63.49,-7.3,North,Electronics,2023-01-13 08:00:00,254.98158676761992,Medium,157.3654848816178
54.61,0.7,North,Clothing,2023-01-13 09:00:00,245.5191360600234,High,154.3424228558047
62.19,9.2,South,Electronics,2023-01-13 10:00:00,254.69432961646154,Medium,148.17852034298488
59.44,22.9,North,Clothing,2023-01-13 11:00:00,267.2297037280974,Medium,153.6524876036884
37.57,18.1,North,Electronics,2023-01-13 12:00:00,250.58666682791608,High,150.86157890320695
41.6,0.7,East,Furniture,2023-01-13 13:00:00,243.80320450503598,Medium,141.0016685996098
61.21,12.6,East,Clothing,2023-01-13 14:00:00,267.51768191130554,Medium,143.27041331210842
59.16,31.7,South,Furniture,2023-01-13 15:00:00,272.0013653689534,High,148.67877724981395
49.69,26.7,West,Clothing,2023-01-13 16:00:00,267.49384376087846,Low,147.944064946741
51.76,4.5,South,Electronics,2023-01-13 17:00:00,263.6161440838892,Low,153.58143448486493
69.16,34.2,North,Groceries,2023-01-13 18:00:00,292.99067365931944,Low,148.4436660736118
41.13,21.9,North,Electronics,2023-01-13 19:00:00,265.5702044416079,Low,140.4805220904635
58.21,-7.2,West,Groceries,2023-01-13 20:00:00,259.69022006657957,Medium,143.98635899546468
46.97,-8.4,West,Furniture,2023-01-13 21:00:00,243.3380379312404,Medium,150.31535629320138
46.73,-2.4,East,Groceries,2023-01-13 22:00:00,244.26301421153275,Medium,137.37215994030095
66.48,22.8,North,Groceries,2023-01-13 23:00:00,272.2260056630769,Medium,139.31180823387209
62.38,-1.7,North,Groceries,2023-01-14 00:00:00,262.0091431500168,Low,144.3868623412068
62.2,13.0,North,Groceries,2023-01-14 01:00:00,273.82728190310837,Medium,150.76342058846527
69.58,-5.8,North,Furniture,2023-01-14 02:00:00,271.2554463449038,Medium,144.9239898828352
50.32,31.4,North,Groceries,2023-01-14 03:00:00,280.4001412667678,Medium,148.18846298734314
60.23,5.5,North,Electronics,2023-01-14 04:00:00,270.66071037269575,Medium,145.78213225486297
45.35,30.9,North,Clothing,2023-01-14 05:00:00,276.8433948090876,Low,144.92624794328637
54.86,32.5,North,Clothing,2023-01-14 06:00:00,281.2992512373403,Low,142.23222467147002
48.05,-9.7,East,Electronics,2023-01-14 07:00:00,260.94972388766143,Low,149.5691380860291
51.45,10.9,South,Furniture,2023-01-14 08:00:00,273.90299156381155,High,138.96573146158855
58.93,-8.9,North,Electronics,2023-01-14 09:00:00,259.9955581811229,Medium,143.93406016976368
37.73,30.9,East,Electronics,2023-01-14 10:00:00,266.5863440012801,Low,150.6964860739177
81.39,13.3,North,Groceries,2023-01-14 11:00:00,296.762072798784,Medium,141.00632815895756
34.91,-6.6,West,Groceries,2023-01-14 12:00:00,247.34517252634106,Medium,136.90581908985337
31.79,-5.0,North,Furniture,2023-01-14 13:00:00,243.792874634371,Medium,133.9615517099371
67.37,7.3,South,Furniture,2023-01-14 14:00:00,277.60914823494795,Low,147.73348723853854
61.87,32.3,East,Clothing,2023-01-14 15:00:00,276.08338917181663,High,147.92486371255703
59.36,21.2,West,Furniture,2023-01-14 16:00:00,256.7017483063409,Medium,142.38855846372593
59.43,29.0,West,Electronics,2023-01-14 17:00:00,267.16587649699284,Medium,137.60574997637758
49.82,6.5,North,Clothing,2023-01-14 18:00:00,244.10753815993993,Medium,143.07985290073424
36.54,-8.1,South,Clothing,2023-01-14 19:00:00,235.45985870782175,Low,149.54852687705804
51.14,33.8,South,Groceries,2023-01-14 20:00:00,274.94186771351633,High,137.1575625019075
39.84,-9.2,North,Groceries,2023-01-14 21:00:00,252.23784428486505,Medium,148.63919392101585
64.63,32.6,North,Clothing,2023-01-14 22:00:00,289.71834952252925,Low,134.71473986900625
47.79,6.6,East,Groceries,2023-01-14 23:00:00,255.20434358787634,Medium,137.34682423811103
37.62,-9.5,East,Groceries,2023-01-15 00:00:00,233.58393205490458,High,143.41728606392527
45.18,21.0,North,Groceries,2023-01-15 01:00:00,252.64965841914002,Medium,147.44662935231017
56.19,34.1,North,Clothing,2023-01-15 02:00:00,256.14150975488684,Medium,149.90235947711383
41.54,33.5,West,Clothing,2023-01-15 03:00:00,241.74438130926598,Medium,147.33702792803075
37.67,-2.8,South,Clothing,2023-01-15 04:00:00,219.48999117171041,Medium,149.97199592263678
53.66,-1.8,East,Electronics,2023-01-15 05:00:00,226.30988631377696,Medium,142.95173306905104
53.67,15.4,North,Clothing,2023-01-15 06:00:00,229.7154608225478,Medium,138.76259018398525
42.4,18.7,North,Groceries,2023-01-15 07:00:00,221.2464682166438,High,147.618407613259
42.93,23.3,East,Clothing,2023-01-15 08:00:00,225.7519009581953,Medium,148.34129528754437
53.48,-1.9,West,Electronics,2023-01-15 09:00:00,217.13778761819407,Medium,146.0020502938122
28.28,33.2,West,Groceries,2023-01-15 10:00:00,215.9890506660754,High,144.2332655476707
28.89,18.7,North,Furniture,2023-01-15 11:00:00,209.91128070601468,High,147.95122188233682
39.22,28.1,South,Clothing,2023-01-15 12:00:00,223.10971000110663,Medium,142.52050225050604
46.8,14.3,South,Clothing,2023-01-15 13:00:00,219.01363938182377,Low,140.5256618158728
54.66,8.6,North,Furniture,2023-01-15 14:00:00,215.78474140164684,High,144.0719923876999
72.13,34.0,East,Groceries,2023-01-15 15:00:00,250.94300130115056,Low,142.6467535830486
62.86,16.2,South,Clothing,2023-01-15 16:00:00,237.7785308834377,Low,144.49819133412913
47.6,29.0,East,Electronics,2023-01-15 17:00:00,236.99918914874138,Medium,139.22335229171915
49.71,32.9,East,Groceries,2023-01-15 18:00:00,240.21904072454674,Medium,144.2390089073673
34.96,20.4,East,Clothing,2023-01-15 19:00:00,221.3489135132461,High,143.78899573934075
49.72,14.7,West,Groceries,2023-01-15 20:00:00,232.760211916873,Medium,140.37425612707648
45.67,-9.8,South,Clothing,2023-01-15 21:00:00,208.09677016461177,Low,135.36104742326722
54.84,-8.2,West,Furniture,2023-01-15 22:00:00,210.65955281784608,Medium,145.11917539740253
37.59,-1.0,South,Clothing,2023-01-15 23:00:00,196.4706784277042,Medium,132.6697296788755
57.79,-1.6,North,Groceries,2023-01-16 00:00:00,210.0578463149954,High,133.72992247270358
72.99,1.5,East,Clothing,2023-01-16 01:00:00,219.3693679176446,Medium,139.15747898078916
48.37,3.7,South,Clothing,2023-01-16 02:00:00,202.43740354389834,Low,125.57526763861688
56.03,6.2,South,Groceries,2023-01-16 03:00:00,210.22263971621254,Medium,145.62545720585555
60.35,8.9,North,Clothing,2023-01-16 04:00:00,221.9929631649694,Low,137.7785201777567
43.98,-5.6,West,Clothing,2023-01-16 05:00:00,214.01575895053224,Low,145.1953848102136
53.36,-8.1,South,Groceries,2023-01-16 06:00:00,213.95550774979006,High,146.3095655597592
50.19,20.3,South,Furniture,2023-01-16 07:00:00,226.35603381963227,Medium,136.30519740382326
51.47,14.2,West,Electronics,2023-01-16 08:00:00,225.05766321066716,Medium,143.61160180818635
38.4,10.0,West,Electronics,2023-01-16 09:00:00,212.43067286184382,Medium,131.35432605751777
50.37,18.5,South,Electronics,2023-01-16 10:00:00,220.83255000701632,Medium,138.6069580990906
57.47,27.2,West,Electronics,2023-01-16 11:00:00,226.27656277880357,Low,133.85767463866136
71.77,9.2,North,Electronics,2023-01-16 12:00:00,229.91859083838418,Medium,139.48977242352544
64.39,18.9,North,Electronics,2023-01-16 13:00:00,224.137840471848,Low,140.2015086845163
82.3,32.9,East,Groceries,2023-01-16 14:00:00,246.26220033268305,High,134.76898672061358
38.49,27.8,South,Groceries,2023-01-16 15:00:00,207.43445140995502,High,138.07111353477146
63.08,9.2,North,Groceries,2023-01-16 16:00:00,218.5147409255614,Medium,139.8476232475191
52.75,19.0,North,Clothing,2023-01-16 17:00:00,210.38423857338927,Low,135.83889038699039
82.85,-2.0,North,Furniture,2023-01-16 18:00:00,224.75158478506194,Low,147.36931122129096
37.88,15.2,East,Furniture,2023-01-16 19:00:00,192.97082186767898,High,133.76136727771245
37.4,34.2,West,Electronics,2023-01-16 20:00:00,202.8902999109636,High,142.497932376302
41.01,13.3,East,Electronics,2023-01-16 21:00:00,202.02528052315935,Low,139.71584674101555
18.14,31.7,East,Groceries,2023-01-16 22:00:00,194.2341997732397,High,124.45831051376925
42.11,8.3,East,Furniture,2023-01-16 23:00:00,203.319551685155,Medium,140.99021914337413
38.61,34.9,East,Clothing,2023-01-17 00:00:00,217.90558427264273,Medium,138.66131764528464
52.26,16.1,South,Clothing,2023-01-17 01:00:00,212.40779255027644,Low,133.6272482929472
55.13,-8.1,South,Groceries,2023-01-17 02:00:00,211.19840041889148,High,134.66450688901057
78.14,16.4,North,Electronics,2023-01-17 03:00:00,236.57845045582962,Medium,135.04641888471886
64.26,2.4,East,Furniture,2023-01-17 04:00:00,222.8727554426743,High,139.22004570341542
41.35,-8.5,East,Clothing,2023-01-17 05:00:00,202.82930537895592,Medium,130.0378809375434
36.52,26.9,North,Electronics,2023-01-17 06:00:00,212.1544735714321,Medium,139.79176920028155
57.38,2.4,West,Furniture,2023-01-17 07:00:00,221.63690425526593,Low,126.19869880017956
30.2,25.8,South,Clothing,2023-01-17 08:00:00,214.08196808733248,Low,122.57431201599887
77.47,3.0,East,Electronics,2023-01-17 09:00:00,249.94786130934375,Low,134.09715646156096
67.69,-1.3,West,Clothing,2023-01-17 10:00:00,240.94075506605026,High,137.17837711084766
42.96,33.8,West,Electronics,2023-01-17 11:00:00,238.16403840843725,Medium,129.7376285908994
24.3,6.3,East,Electronics,2023-01-17 12:00:00,206.91222576884624,Low,119.06554195861395
70.31,17.1,East,Electronics,2023-01-17 13:00:00,240.40344941209037,Medium,122.68182341352514
48.28,17.4,West,Furniture,2023-01-17 14:00:00,221.33831158833453,High,132.06664398315547
68.57,15.2,South,Groceries,2023-01-17 15:00:00,235.09081961704015,Medium,129.58246980812385
26.08,31.2,South,Electronics,2023-01-17 16:00:00,210.40911052982733,High,135.80049651713978
41.01,20.3,East,Electronics,2023-01-17 17:00:00,209.787594975415,High,129.48890586870525
50.08,8.2,East,Clothing,2023-01-17 18:00:00,209.79853391948063,Medium,125.1653820437037
50.7,28.8,North,Clothing,2023-01-17 19:00:00,223.4757908795912,Medium,130.15662884370045
43.25,-1.9,North,Furniture,2023-01-17 20:00:00,205.5433392570538,Medium,133.43105348944226
59.34,14.5,South,Groceries,2023-01-17 21:00:00,217.31626337636715,Medium,134.84981576433805
33.99,32.8,North,Clothing,2023-01-17 22:00:00,209.71829641963325,Medium,127.27813792802696
47.86,18.1,West,Furniture,2023-01-17 23:00:00,212.2314268540258,Low,127.90874777891254
51.8,26.8,West,Furniture,2023-01-18 00:00:00,218.80837246653303,High,131.20533984208856
57.72,19.4,West,Furniture,2023-01-18 01:00:00,208.02179561725384,High,123.3022135685517
60.67,27.8,West,Electronics,2023-01-18 02:00:00,222.04965143004324,Low,130.46432942370024
33.13,32.5,East,Groceries,2023-01-18 03:00:00,203.25164585509975,Medium,125.35440865797092
26.99,2.3,West,Groceries,2023-01-18 04:00:00,175.58234372248617,Medium,125.86983626555879
69.17,-2.4,South,Groceries,2023-01-18 05:00:00,208.85235159706852,High,125.99316311393818
54.98,11.8,North,Electronics,2023-01-18 06:00:00,206.32274380130366,Medium,126.35877101080777
38.77,21.6,South,Electronics,2023-01-18 07:00:00,204.3674645659686,Medium,135.00976618195915
73.27,0.2,East,Clothing,2023-01-18 08:00:00,219.71902071951422,Low,122.82495907731212
51.74,-9.8,North,Clothing,2023-01-18 09:00:00,197.55500106420715,Medium,122.8104244438541
67.69,5.4,North,Clothing,2023-01-18 10:00:00,214.70096206301758,Medium,131.85862590671704
51.01,33.6,North,Furniture,2023-01-18 11:00:00,218.44670513298126,Low,126.57446352653918
80.91,21.3,West,Groceries,2023-01-18 12:00:00,232.29925342460604,Medium,127.91389766603547
76.33,8.1,East,Electronics,2023-01-18 13:00:00,217.5703008392049,Medium,118.64902569935606
46.27,-1.3,South,Clothing,2023-01-18 14:00:00,188.4833131503053,High,124.75566851071387
64.57,6.0,West,Furniture,2023-01-18 15:00:00,200.64399429378614,Medium,127.29766685600941
59.68,-2.4,North,Electronics,2023-01-18 16:00:00,200.5426503864823,Medium,119.59531259373668
70.53,-5.2,South,Furniture,2023-01-18 17:00:00,217.45898402519168,High,125.83009078196548
35.53,30.8,South,Furniture,2023-01-18 18:00:00,205.1910335980826,High,121.3852087611974
60.29,34.9,South,Furniture,2023-01-18 19:00:00,220.11605856529678,Medium,118.89877751318006
65.88,-2.6,East,Groceries,2023-01-18 20:00:00,207.52101875980708,Medium,126.90965012940221
23.62,-7.5,West,Electronics,2023-01-18 21:00:00,168.85250616996245,High,127.25020747227369
32.25,4.8,East,Electronics,2023-01-18 22:00:00,187.7799118326026,Medium,121.9203838518713
19.41,10.8,North,Furniture,2023-01-18 23:00:00,176.5721788549531,High,123.2455188188802
45.96,-0.8,North,Groceries,2023-01-19 00:00:00,194.7347449670953,Low,127.32937076640295
60.76,3.6,South,Furniture,2023-01-19 01:00:00,209.3447129140538,High,118.44260101552469
72.54,-1.0,South,Clothing,2023-01-19 02:00:00,213.08740536098676,Medium,121.87574875858277
51.11,24.8,South,Electronics,2023-01-19 03:00:00,210.04365450344648,Low,117.91313330105795
74.43,22.1,East,Electronics,2023-01-19 04:00:00,231.74231729582073,High,114.46378662029598
29.3,18.6,West,Groceries,2023-01-19 05:00:00,194.32255989109768,Medium,117.29329145636905
24.45,7.4,East,Electronics,2023-01-19 06:00:00,185.32898321672897,Medium,113.35150578128611
49.17,30.9,North,Electronics,2023-01-19 07:00:00,212.4910660774606,Medium,120.81294729492197
55.76,33.6,South,Electronics,2023-01-19 08:00:00,224.83409006698128,Low,114.5324721126882
49.51,-2.2,South,Groceries,2023-01-19 09:00:00,207.15682295769722,Low,111.11558437544109
18.99,0.0,East,Furniture,2023-01-19 10:00:00,181.78802701426474,Medium,121.52115223781301
48.66,13.7,North,Electronics,2023-01-19 11:00:00,211.75258471684973,Low,120.90204417354143
30.43,-5.9,West,Furniture,2023-01-19 12:00:00,194.43968808030138,Medium,115.56772509108063
60.05,9.6,South,Groceries,2023-01-19 13:00:00,220.2178339750641,High,120.43974899617852
55.5,16.2,South,Furniture,2023-01-19 14:00:00,222.899275931858,Low,112.59728283488316
35.9,13.5,North,Clothing,2023-01-19 15:00:00,203.07620706620236,Low,114.4695458819076
42.29,4.9,South,Electronics,2023-01-19 16:00:00,212.7785964499606,High,118.07049946333501
34.11,14.4,West,Groceries,2023-01-19 17:00:00,211.30183009328726,High,120.90494541019994
49.06,33.1,East,Groceries,2023-01-19 18:00:00,238.91372268398746,Low,113.5252057257543
64.33,-0.7,North,Furniture,2023-01-19 19:00:00,230.42308594168182,Low,112.15871031154225
35.21,19.5,South,Electronics,2023-01-19 20:00:00,210.98444253006048,Medium,119.75105324164358
57.56,-8.0,South,Groceries,2023-01-19 21:00:00,213.9431452440549,Medium,117.60162311345965
42.05,-7.0,West,Clothing,2023-01-19 22:00:00,203.3485625337891,High,114.98090744333369
38.11,14.8,East,Furniture,2023-01-19 23:00:00,208.54290412370702,Medium,119.8414209255699
48.39,-5.3,West,Clothing,2023-01-20 00:00:00,210.5084412550819,High,123.36884072612327
34.47,-9.0,East,Clothing,2023-01-20 01:00:00,196.47267341602972,Medium,115.16084516839175
41.7,-2.3,West,Furniture,2023-01-20 02:00:00,195.1994876071967,Low,110.0788241627963
32.03,15.4,East,Clothing,2023-01-20 03:00:00,199.0775475031617,Medium,115.21113581794857
79.47,21.7,South,Furniture,2023-01-20 04:00:00,235.7668622074259,Medium,108.32082569511306
50.53,-0.9,South,Furniture,2023-01-20 05:00:00,199.50687529904332,Low,118.32672336342692
39.5,20.1,South,Groceries,2023-01-20 06:00:00,208.9485313167401,Low,108.30259835699705
53.21,-1.8,North,Groceries,2023-01-20 07:00:00,217.83058993734554,Low,110.53961302501456
48.32,17.6,East,Clothing,2023-01-20 08:00:00,220.74112276188146,Medium,107.01094832320508
46.69,8.5,North,Clothing,2023-01-20 09:00:00,217.77605591504067,Medium,111.80376991933645
59.21,19.4,East,Clothing,2023-01-20 10:00:00,230.48068346292746,Low,111.67331801951595
61.36,34.8,South,Clothing,2023-01-20 11:00:00,238.46631856843442,Medium,113.99200133777894
42.04,32.2,North,Clothing,2023-01-20 12:00:00,218.68144149394166,Medium,110.56930162371467
41.36,-9.8,North,Groceries,2023-01-20 13:00:00,188.51572309195922,High,109.89435131934697
45.87,29.8,West,Clothing,2023-01-20 14:00:00,212.39899921062778,High,106.48515948024584
15.47,-7.0,East,Clothing,2023-01-20 15:00:00,171.11982614535864,High,107.61399784054072
27.27,32.9,West,Electronics,2023-01-20 16:00:00,197.15481741880296,High,101.77198676666046
70.5,2.7,North,Furniture,2023-01-20 17:00:00,222.07777597598846,Medium,115.39552852251765
74.67,7.2,North,Furniture,2023-01-20 18:00:00,225.48337489051238,Medium,107.64565442992247
46.26,-5.9,South,Groceries,2023-01-20 19:00:00,193.0193157662173,Medium,116.0104647442279
58.65,-4.9,West,Furniture,2023-01-20 20:00:00,206.06383135675782,Medium,106.89134812485437
54.67,22.7,West,Clothing,2023-01-20 21:00:00,208.9664214068952,Low,97.67508653750012
96.18,32.5,West,Furniture,2023-01-20 22:00:00,251.60781656540922,Medium,104.62266955022773
66.79,17.5,East,Groceries,2023-01-20 23:00:00,218.58497077843742,Low,106.55026758587854
48.08,22.2,North,Furniture,2023-01-21 00:00:00,210.91340116040783,Medium,106.57845096852793
35.67,24.3,West,Furniture,2023-01-21 01:00:00,208.47605378955362,Medium,109.32403885701044
25.9,1.8,South,Electronics,2023-01-21 02:00:00,192.61082100133933,High,106.49717416662567
53.05,-8.0,North,Electronics,2023-01-21 03:00:00,205.37095453769777,Low,103.63048722899906
38.65,-9.9,South,Clothing,2023-01-21 04:00:00,186.64679600527575,High,100.42800694884544
28.67,5.8,North,Furniture,2023-01-21 05:00:00,179.3424326885996,Low,102.65840303101707
40.3,0.9,South,Clothing,2023-01-21 06:00:00,191.7109861971061,Medium,107.39997821221974
33.78,-7.2,West,Furniture,2023-01-21 07:00:00,181.77098563610522,Medium,108.35634386172333
75.31,-1.9,West,Clothing,2023-01-21 08:00:00,214.64887666345095,Medium,100.38176608596149
63.22,-4.4,South,Clothing,2023-01-21 09:00:00,203.0664659057565,High,108.47265616081243
49.88,31.2,East,Furniture,2023-01-21 10:00:00,215.59757195052737,Medium,105.9694812326552
72.2,-3.7,South,Electronics,2023-01-21 11:00:00,219.8972708773251,Medium,98.37510348008229
51.16,14.2,North,Groceries,2023-01-21 12:00:00,214.20780165586936,Medium,103.73030238463625
37.08,16.7,South,Clothing,2023-01-21 13:00:00,207.38323194300142,High,104.03176650432655
72.85,14.5,South,Groceries,2023-01-21 14:00:00,235.80009372048616,High,96.54678504518208
58.08,-5.5,North,Furniture,2023-01-21 15:00:00,215.49465900696828,High,94.76180497653841
